,title,title_label,description,description_label
90,롤링쿼츠  해외차트 성적에 오열   걸밴드 저력 알릴 것 인터뷰 ,0,멤버들은  코로나  대유행 상황 속 온라인을 통해 활발한 소통과 공연 활동을 펼친 게 글로벌 팬덤을 쌓은  자영은  코로나  여파로 인해 많은 분이 우울하고 암울한 시기를 보내고 있지 않나 라며  저희의 음악을  ,1
91,걸렸으니 안전  오미크론 재감염될까,1,오미크론 재감염될까 사진 연합  코로나  재감염 사례에 대해 궁금증이 커지고 있다  현재 대한민국은 누적 확진자가  만명을 넘어서면서 국민의 약  가  코로나  감염력을 갖게 됐다  스텔스 오미크론 점유율은  ,1
92,한국콜마  정기 주주총회 개최 최현규 대표  주주가치 제고 적극적 해외  ,1,최현규 한국콜마 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영상황 이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외시장을 확대하고  신성장 동력 발굴을  ,1
93,인천 미추홀구사회적경제지원센터  사회적경제 활성화 추진 업무협약 체결,1,구 관계자는  코로나 로 인한 비대면 일상화 시대 등 미디어로 소통할 수 있는 환경을 구축하기 위한 노력이 중요한 때 라며  맞춤형 미디어 교육 프로그램 제공 및 기관 간 소통과 협력을 통해 사회적경제 지속성장에  ,1
94, 경기 전   가 간절한 삼성생명  마무리가 간절한 하나원큐,0,주축 자원들의  코로나    확진까지 겹쳤다  부산   썸과 공동  위  하나원큐를 이기고   의 최종 경기를 기다려야 한다  임근배 삼성생명 감독은 경기 전  시즌 내내 선수들에게 바랐던 것은 연습을 통한  ,1
95,오후  시 기준 전국  만 명 확진 일 연속 감소세,0, 일 오후  시까지 전국에서  만 명이  코로나  확진 판정을 받았다  사흘 연속 감소세다  방역 당국과 서울시 등 각 지방자치단체 에 따르면 이날  시부터 오후  시까지  시간 동안 전국  ,1
96,한국콜마  정기 주주총회 개최 주주가치 제고 약속 ,1,신규 선임된 한국콜마 최현규 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영상황 이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외시장을 확대하고 신성장  ,1
97, 비바  챌리스트 문태국과 피아니스트 신창용  하고 싶은대로  무거운 책 ,0, 코로나 에 걸리면 연주 자체를 할 수가 없으니까요  그런 제 모습을 보면서 잘 참고 외로움도 즐길 줄 아는구나 싶어요 문태국도 그랬다  공연을 준비를 하면서 문태국은  워낙 연주하는 걸 좋아하는 건 알았지만 내가  ,1
98,괴산군  괴산대학찰옥수수 홈쇼핑 판매 지원해 농가 도와,0,최근 괴산의 대표 농산물인 대학찰옥수수가 전년도 생산량 증가에 비해  코로나  장기화로 인한 경기침체로 판매량이 감소하는 어려움을 겪는 상황이었다  이에 괴산군은 대학찰옥수수 농가의 어려움을 덜어주기 위해  ,1
99,김거성 경기교육감 예비후보  모든 학교에 사회복지사 배치 ,1,특히  코로나    장기화 상황에서 위기 아동 아동 청소년을 발굴 지원하고  학생 성장 및 맞춤형 복지 서비스를 제공하고 있다  하지만 전국 학교 가운데 사회복지사가 배치된 곳은  에 불과해 대다수 교육복지사는  ,1
100,박미경 도의원  경북도의회 교육위원장 선출,0,박 교육위원장은  코로나    오미크론 변이바이러스 발생으로 유례없는 재난속에서도 학생들의 안전과 배움을 지켜나갈 수 있도록 행정력을 집중해야 한다 며  위원장으로 길지 않은 임기지만 제대로 된 교육행정을  ,1
101,전국  개 여성 시민단체  여가부 폐지   성차별 현실 직시하라 ,1,이들 단체는  이번 대선은  코로나 로 가시화된 불평등의 심화  미투운동으로 여성들이 드러낸 성차별 성폭력의 현실 등 시급하고 무거운 과제들 속에서 치러졌다  그러나 아이러니하게도 이번 선거는 그 어느 때 보다  ,1
102, 유키스  수현  소아 환자들 위해  만원 기부 조금이나마 위로 되길 ,1,수현은  예전부터 아이들을 좋아했는데 한창 신나게 뛰어놀 아이들이 질병으로 고통받고  경제적인 이유로 인해 어려움을 겪고 계시는 환아들의 가족들을 보면 마음이 아팠다 라며  코로나 로 인해 모두가 어려운  ,1
103,옥천군  청년 주거생활지원 안정적 정착 돕는다,0,박노경 기획감사실장은  코로나  장기화로 경제적 어려움을 겪고 있는 청년들의 삶에 조금이나마 도움을 줄 수 있어 큰 의미가 있다 며  앞으로 옥천 청년들의 주거생활 지원을 통한 경제적 부담을 해소하기 위한  ,1
104,  박정훈 사장 재선임 경영실적 앞세워  최장수  기록  ,1, 년  코로나  팬데믹이라는 경영 환경의 위기 속에서도 최상의 콘텐츠 경쟁력으로 사상 최대의 영업이익을 구현했다 고 사내이사로 추천했다   의 지난해 매출액은 전년대비   증가했고  영업이익도   상승했다  ,1
105,제 회 현대불교문학상  김신용 문숙 시인 공동 수상,1,수상자들에게는 상금으로 각 천만 원이 수여되는데  시 부문은 공동수상이어서  백만 원씩 수여됩니다  시상식은  코로나 예방과 사회적 거리두기 실천 차원에서 추후 공지될 예정입니다 ,1
106,구례 화엄사  홍매화 들매화 사진 콘테스트 개막,0,덕문 스님은 인사말을 통해  지구생명체의 공존과 공생을 위협하는  코로나 라는 신종점염병도 이제  이어  지난해 전국에  홍매화 붐 을 일으킨 홍매화  들매화 사진 콘테스트는  코로나 와 경제 불황으로 어려움을 겪는  ,1
107,여성단체    여가부 폐지  공약 철회해야  성평등 정책 강화 ,0,그러면서  이번 제 대 대통령 선거는 신종  코로나 바이러스 감염증 코로나 로 가시화된 불평등의 심화  미투운동으로 여성들이 드러낸 성차별 성폭력의 현실 등 시급하고 무거운 과제들 속에서 치러졌다 고 덧붙였다  ,1
108,태고종 광주전남교구  지역 인재 육성 장학금 기탁,0,서대석 광주 서구청장과 서구 장학재단 윤풍식 이사장도  코로나 로 어려운 가운데도 태고종 스님이 장학금을 기탁해주셔서 너무 감사하다 며  전달한 기금이 서구 장학재단을 통해 지역 미래 인재양성을 위해 잘  ,1
109,김병우 충북교육감   충북도환경교육센터에 많은 관심을 ,1,김 교육감은  년째 이어지는  코로나  상황과 최근 폭증하는 오미크론 확산 때문에 각 지역 교육청에서는 새 학년 정상적인 학사 운영을 위해 노고가 많으신 줄 알고 있다며 그동안 지역 교육청에서 중심을 잡고 세밀하게  ,1
110,원희룡   코로나  확진 기획위 운영 등  비상 ,0, 일   코로나  확진 판정을 받은 것으로 알려졌습니다  잇따른 인수위원 등 확진으로 인해 인수위 운영에도 적잖은 차질이 예상되고 있습니다  원 위원장은  일 페이스북을 통해  코로나  확진 나왔습니다  목소리도 잘  ,1
111, 픽업   생생정보  신의 한수 맛의 결정타  곱창전골 맛집 어디 ,1,이날  다다익 에서는  코로나 로 달라진 음주 단속 현장을 전한다   신의 한 수  맛의 결정타 에서는 봄 향기 가득한 곱창전골의 비밀 금오식당 경기 의정부시 호국로 번길  이 공개된다   선장님 어디 가세요  ,1
112,인수위 교육부 업무보고   부처통폐합 논의는 없었다 ,0,인수위는 이 밖에 대표적인 교육 현안인  학교  코로나  대응 지원  교육격차 해소  고교학점제 등에 대해서는 충분한 교육현장의 의견수렴을 통해 인수위원과 교육부가 함께 그 대책을 논의하기로 했다고 전했다  ,1
113,박형준 시장   부산에서 시작될 혁신 파동 함께 하자 ,1,박형준 부산시장은  국민운동단체 회원들과 시정 현안을 공유하고 현장의 목소리를 직접 들을 수 있어 뜻깊은 시간이었다 며   그동안 국민운동단체에서  코로나  방역 캠페인   부산세계박람회 유치 캠페인 등  ,1
114,화천  코로나  확진자  명 번  추가 발생,1,강원도 화천에서  일 오후 시 현재  코로나  확진자  명 번 이 발생했다 ,1
115,오후  시까지 전국  만 명 확진 사흘 연속 감소,0,   서울 뉴시스 김경록 기자   금요일인  일 오후  시까지 전국에서 최소  만 명이  코로나  확진 판정을 받았다  방역 당국과 서울시 등 각 지방자치단체에 따르면 이날  시부터 오후  시까지  ,1
116,액션 기대작  마녀   월 개봉할까 검토중 ,1, 월 개봉과 관련해  마녀 감독 박훈정 의 투자배급사  는  일  다양한 가능성을 열어두고 검토하고 있다 고 하면서도  다만  코로나  상황에 따라서 개봉일이 유동적일 수 있다 고 전했다   마녀 는  ,1
117,친구도 사귀고 텃밭도 즐기는 강동구 이색텃밭 공유팜 ,0,이정훈 강동구청장은  코로나 가 장기화되면서 정원형텃밭의 인기가 날로 치솟고 있다 며  가족들과 야외에서 자연을 만끽하며 희망찬 봄을 맞이하길 바란다 라고 전했다  한편   공유팜 은 강일텃밭 강일동   내에 기존  ,1
118,동원   미래 혁신 위한 게임 체인저 될 것 ,1,이어  코로나  이후 브랜드의 신뢰도가 높고  밸류 가치 가 높은 제품을 구매하는 경향이 심화됐다 며  고객이 원하는 새로운 브랜드 가치를 창출하겠다 고 덧붙였다  같은날 동원산업도 제 기 정기 주주총회를을  ,1
119,올   주고 외부 열람 차단 대장동  특혜 정황  법정서 공개,1,재판부는 이달  일 다음 공판을 진행하려 했으나 증인으로 출석할 예정이었던 이성문 화천대유 전 대표가 최근 신종  코로나 바이러스 감염증 코로나 에 확진돼 기일을 미루기로 했다  이에 따라 재판부는 다음 달  일  ,1
120, 결사곡  전수경  눈부신 웨딩드레스 자태 문성호와 웨딩마치   기대감 ,1,또한  코로나 의 확산세가 최근 두드러지는 가운데 방역 당국의 지침을 철저히 준수하고 촬영하고 있으나  출연진 및 스태프들의 안전을 고려해 선제적 대응 차원에서  일 일  밤  시 방영 예정이었던  회는 결방된다  ,1
121,초등학생 스마트폰으로 인기  키즈폰 요금지원 혜택 기간연장,0,몇 년 전부터 시작된  코로나  바이러스 여파와 온라인 수업 등으로 키즈폰 판매량이 크게 높아지면서 더욱 만족스러운 모델들이 추가로 출시하면서 매년 판매ㅤㅍㅑㅇ이 늘어나는 추세다  키즈폰 모델은 보호자의  ,1
122, 생생정보 신의한수  의정부 냉이곱창전골 맛집 위치는  부대찌개 막국수 치즈 ,1, 생생정보통 맛집오늘     생생정보   회에서  생생정보통   코로나 로 달라진 음주 단속 현장   다다익  봄꽃 눈꽃 피는 광양 백운산   선장님 어디 가세요  군농항 해결사 서금열 선장   오늘부터 두 집 살이  ,1
123,증권플러스  개미 백일장  돈 골드바 걸어,0,두나무 관계자는  코로나  이후 동학개미운동을 계기로 주식에 대한 전 국민적인 관심이 증가한 만큼  한편 이번 백일장에는 야놀자  밀리의 서재  카카오페이지 마케팅팀이  존버    코로나  시대의 주식 투자와  ,1
124,   김춘진호   주년  농식품수출 강국 도약 다짐,1,또한   코로나  상황에서 케이팝 과 케이드라마  등 한류열풍과 연계해 세계적으로 케이푸드  김 사장은  코로나  상황에서도 당면 현안에 집중하고 협력과 소통을 강화해온 결과  현장에서 답을 찾고  ,1
125, 매출  조 돌파      실적  퀀텀점프  비결은,1,지난해  코로나  확신시 발생한 온라인 수업 시스템 장애와 정부 백신예약 시스템 먹통 사태 등 대형     는  코로나  팬데믹으로 이커머스 사용이 폭발적으로 늘어나는 동안 물류 컨설팅에서 센터 구축 및  ,1
126,닻올린 민주 박홍근호 견제 협력  딜레마에  개혁 과제도 종합 ,0,다만 박 원내대표는  코로나 로 피해를 본 소상공인 자영업자 지원을 위한 추가경정예산 추경  편성 등 민생 과제를 두고는 전략적 유연성을 발휘할 것으로 보인다  그는 문재인 정부 첫해인  년 원내수석부대표를 맡아  ,1
127,하남시  올해 첫 추경 예산  억 원 규모 긴급 지원,0,경기도 하남시가 긴급 편성해 시의회에 제출한  억원 규모의  코로나  관련 올해 첫 추경예산안이 확정됐습니다  하남시는 지난  일 시의회에 제출한 올해 첫  코로나  손실보상 추경예산안이 최종 확정됐다고 오늘  ,1
128,대동모빌리티 대표이사로 원유현 대동 사장 선임,0,원유현 대표는  올해로 창립  년을 맞은 대동은 그간 구축한 사업 역량으로 디지털화  농기계의 스마트화를 추진해  코로나  팬데믹을 극복하고 퀀텀 점프를 이룰 수 있었다 며  기술  생산  서비스  영업  경영지원 등  ,1
129, 일자리 숫자  근로시간 총량에 집착 그만 새정부  노동시장 개혁해야 ,0,세 번째 발제자로 나선 권순원 숙명여대 경영학부 교수는  포스트  코로나 시대 노동시장의 도전과 과제 를  이날 행사는  코로나  상황에 따라 현장 참여와 동시에 온라인 생중계도 함께 진행되는 방식을 취했다 ,1
130,광주광역시  제 기 빛고을청년봉사단 발대식 개최,0,이날 발대식은  코로나  상황을 감안해 현장과 비대면 화상회의를 병행해 진행됐으며  봉사단 선서  리얼빛청 토크쇼 등 순으로 진행됐다  빛고을청년봉사단은 선서를 통해 지역사회 발전과 행복한 광주 공동체 조성  ,1
131, 유행 감소세 전환 스텔스 오미크론 확산 경계 ,0, 기자  지난주 일일 평균  코로나  환자는  만여 명이었는데 이번 주는  만여 명으로 감소하는 추세를  사각지대에서  코로나 와 직간접적으로 관련이 있는 죽음이라고 주장합니다   신상엽   감염내과 전문의   이런  ,1
132,구미시   년 제 차 노사민정실무협의회 개최,1,또한  장기화된  코로나  상황속에서 노사민정의 협력과 지역경제 활성화를 위한 결의를 다지고자   노사민정 상호협력 공동선언문  을 검토했다  위원장인 배용수 부시장은 지난 한해 노사민정 협력사업과 상생협약  ,1
133, 업계만화경  식음료와 로봇이 만나면    창업박람회 직접 가보니,1, 코로나  장기화는 비대면으로 패러다임이 전환되는 촉매제 역할을 했다  특히 요즘에는 키오스크나  위드 코로나 에 대한 기대감 때문인지 이틀째 방문했는데도 많은 인파가 몰렸다  특히 낮  시쯤 기자가 박람회장을  ,1
134,사진으로 보는 뉴스  함께해요  따뜻한 우리지역 ,1,장학금은 회원들의 자발적 성금으로 마련됐으며  코로나 로 어려워진 위기가구 학생들에게 전달될 예정입니다  정인화 회장은 앞으로도 장학금 전달과 봉사활동을 통해 이웃사랑을 실천하겠다고 전했습니다  세종시  ,1
135,중소벤처기업진흥공단 상반기 신규 채용 공고,0,중진공 김학도 이사장은  코로나 가 지속되는 상황에서도 매년  여명 이상의 채용을 통해 취업난 해소에 힘쓰고 있다 며  중진공과 함께 중소벤처기업을 경제구조 전환의 주역으로 육성해나갈 역량과 열정을 갖춘  ,1
136,영주국제로타리  지구  시각장애인 이동권 보장  한마음 한뜻 ,0,윤준현 영주로타리클럽 회장은  이번에 기탁한 차량이  코로나 로 이동에 어려움이 가중되고 있는 시각 장애인들의 이동권 보장에 많은 도움이 되길 바라며  앞으로도 지역의 어려운 이웃을 위한 봉사와 지원을 아끼지  ,1
137,영월  코로나  확진자  명 번  발생,1,영월에서  코로나  확진자  명 번 이 발생했다   일 영월 보건 당국에 따르면  대 여성   명이  코로나  양성 판정을 받았다  또  번 대 여성 영월읍   번 대 남성 영월읍    ,1
138,정점 지나 감소세 전환 라게브리오 도입 당긴다,1, 코로나  소식 알아봅니다  방역당국이 오미크론 대유행이 정점을 지나 감소세에 들어섰다고 밝혔습니다  다만 위중증 환자는 이달 말부터 정점에 달할 것으로 보고  먹는 치료제를 앞당겨 들여오기로 했습니다  ,1
139,장흥군 대한씨름협회   년 대통령기 씨름대회  유치 체결,0,장흥군 관계자는  최근 개최된 정남진장흥장사씨름대회에 관심과 성원을 아끼지 않으신 모든 분들에게 감사드린다 며  대통령기 씨름대회는 장흥군에서 처음으로 개최되는 대회인 만큼 철저히 준비해  코로나 로  ,1
140, 기후위기 대응을 국정과제  순위로  가방 메고  기후파업  벌인 청소년들,0,익명의 한 고등학생은 즉석에서 자유발언에 나서 우리가 조금만 더 자연을 보호하고 생태계를 파괴하지 않았으면 저는  코로나 라는 바이러스 사태는 일어나지 않았을 거라고 생각한다  하지만 결국  자연을 보호하기  ,1
141,김병수 부위원장  김포시장 출마  김포한강선  교통정책 집중 ,0,그는 특히 윤석열 후보 정책본부  코로나 회복특위에서 정책수석부본부장을 맡아 윤 후보가  백신패스 폐지 를  대 대선공약으로 채택하는 데 역할을 했다  앞서 김 예비후보는 지난  일 국민의힘 김포시장 후보자  ,1
142,하이트진로 김인규  경영방식 모두 바꾼다 펀더멘털 강화 ,1,김인규 사장은 이날 주총에서 이  불투명한 시장상황과 경쟁기업의 수많은 도전으로 올해에도 회사의 경영환경은 많은 어려움이 예상된다 며  코로나  시대를 맞아 과거의 경영방식을 모두 새롭게 바꾸겠다 고 했다  ,1
143,기후파업 나선 청소년들  기후위기 대응을  정부 국정과제  순위로 ,0,자연을 보존하고 생태계를 파괴하지 않았다면  코로나 는 안 일어날 수도 있었다고 생각한다  무책임한 정부와 무책임한 어른들에게 너무 화가 나 이 자리에 나왔다  기후위기 대응은 우리의 생존과 미래가 걸린 문제다  ,1
144,괴산군 소수면  지역사회보장협의체 정기회의 진행,0,박설규 공공위원장은  항상 어려운 이웃들에게 관심을 갖고  이웃사랑을 몸소 실천하시는 소수면 지역사회보장협의체 위원님들께 감사드리며   코로나  시대에도  ,1
145,충북교육청 마음건강증진센터  오미크론 확산세 심리지원 강화,1,마음건강증진센터는  코로나  감염병 확진자와 자가격리자  발생학교 구성원   코로나  확진자와 자가격리자는 지원팀 임상 심리 전문가의 심층 평가 심리검사 와  ,1
146,충주시   화물차 신차 구입 지원사업 실시,1,신청 기간은 오는  월  일까지이며   코로나  확산 방지를 위해 인터넷 또는 등기우편으로 신청하면 된다  우편 신청은 충주시 홈페이지 고시 공고 입찰란에서  ,1
147,충주중원문화재단  한국예술복지재단 상임이사상 수상,1,또  코로나  대응 관련 문화사업이자 전국 최초로 사업을 시행한 충주문화예술백신 일상으로 더 가까이 를 포함한 충주 팝업전시  충주 문화버스킹  아트페어  ,1
148,영동군 치매안심센터  치매환자 쉼터 프로그램 재개,0,참여자들의 큰 호응 속에 운영된 프로그램이었지만 그동안  코로나  장기화로 운영되지 못해 주민들의 아쉬움이 컸다  하지만 다행히 사회적 거리두기 완화에 따라  ,1
149,괴산군   해피데이 자원봉사 릴레이 출발식 진행,0,이차영 괴산군수는  코로나 로 인해 모두가 힘든 시기인 만큼 이웃을 위한 도움의 손길이 더욱 필요한 시기 라면서  이번 자원봉사 릴레이에 참여해주신 모든 기관  ,1
150,영동읍 맞춤형복지팀  신용중기 사랑나눔 행복나눔 릴레이 제 호 기부,1,임병훈 대표는  코로나  로 더 힘든 시기  경제적으로 어려움을 겪고 있는 이웃들에게 작게나마 도움이 되고자 성금을 기탁하게 됐다 며  이웃사랑 실천을 통해  ,1
151,충주시새마을회  복숭아 농가 생산적 일손봉사,1,충주시새마을가족은 고령화와 농촌의 인구가 줄어들고있고 특히   코로나 로 인하여 더욱 일손이 부족한 농가에 보탬이 될 수 있도록 계속적으로 일손돕기에 나서고자  ,1
152,증평군청소년수련관 방과후아카데미  청주 수암로타리클럽 물품 전달,1,증평군청소년수련관 김병노 관장은  코로나 로 인하여 어려운 시기에 나눔을 실천해 주신 수암로타리클럽 회장님 이하 회원님들께 감사의 인사와 소외계층  ,1
153,진천군여성단체협의회  농가 생산적 일손봉사 활동,1,이날 여성단체 회원들은  코로나 로 인력난에 어려움을 겪고 있는 지역 농가를 위한 일손봉사 문화 확산을 위해 구슬땀을 흘렸다  농가주 이모씨는  인력난으로 인해  ,1
154,충북지역인적자원개발위   년 제 차 개발위원회 개최,0,충북지역인적자원개발위원회 이두영 공동위원장은  코로나 로 어려움을 겪고 있는 기업들이 위기를 잘 극복하고 양질의 일자리를 확보할 수 있도록 우리 지역  ,1
155,옥천군  청년 전세대출금 이자 월세 지원사업 대상자 모집,1,박노경 기획감사실장은 코로나  장기화로 경제적 어려움을 겪고 있는 청년들의 삶에 조금이나마 도움을 줄 수 있어 큰 의미가 있다 며  앞으로 옥천 청년들의  ,1
156, 동십자각  벚꽃엔딩,1, 코로나 로 대부분의 축제가 취소됐지만 많은 상춘객이 벚꽃 구경에 나설 것이다  흐드러지게 핀 꽃을 보면 답답하고 울적한 마음이 조금이나마 가실 듯하다  언제부터인가 벚꽃이 대학과 연결되고 있다  서울 수도권에서  ,1
157,종근당   미래 지향적인 신약개발 패러다임 구축 ,0,김영주 대표는 인사말을 통해  지난해는  코로나  팬데믹의 장기화로 어려워진 경제상황과 대외변수에도 불구하고 주요 제품과 신제품의 견고한 성장을 바탕으로  년 연속 매출액  조원을 달성했다 고 말했다  김  ,1
158,의정부시시설관리공단   봄맞이 희망더하기 행복곱하기  사랑나눠,1,하였으나   코로나  장기화로 장애인생산품 구매  물품 후원 및 홈배송  임해명 이사장은  코로나  장기화로 모두가 힘든 시기에 딸기농가 및 장애인 가족 돕기  ,1
159, 해외사업 확대 브랜드 가치 높이기 새판짜는 식품업계,1, 코로나  위기 속 새 먹거리 발굴과 함께 다양한 분야의 사외이사 선임 등 새 판을 짜는 분위기다   일에는  황 대표는  포스트  코로나  상황에 유연하고 적극적으로 대응해 매출 성장을 달성하겠다 고 전했다  이날  ,1
160,평창군    평화도시 평창 정원사 양성과정  개강 운영,1,올해 기초반 교육은 작년에 이어 세 번째로 녹색 배움의 기회를 제공하여  코로나   로 지친 주민들을 위로하고 공동체 정원조성으로 군민 주도의 녹화운동 및 녹색  ,1
161,인수위  금융위에 소상공인 손실보상 연계 금융지원 마련 요청,0,금융위 업무보고  가계부채 대응 보이스피싱 법 집행 강화 청년도약계좌 추진방안 등  코로나  피해  인수위는 업무보고에 이어 금융위와 소상공인 자영업자  코로나  금융 지원 평가 및 향후 관리 방안  자본시장  ,1
162, 전남 단신 함평군 농어민 회관  건립  첫 삽 년  월 준공 등,1,센터는 함평군여성자원봉사회  함평우체국 등 유관기관과 연계해 독거노인 고독사 예방   코로나  심리방역 등 다양한 자원봉사 활동을 펼칠 계획이다   함평군  개별공시지가 열람 의견 제출기간 운영 전남  ,1
163,평창군보건의료원 치매안심센터   치매예방교실  운영,0, 코로나  장기화로 인해 지역 내 독거어르신들의 활동이 제한됨에 따른 우울증 증가와 고립감 등이 심한 사회문제로 부각되면서 이에 따른 지역사회 고령화인구의  ,1
164,영동 양강면적십자봉사회  독거노인 대상 사랑의 꾸러미 배달,1,배순득 적십자봉사회 회장은  코로나 로 힘든 시간을 겪고있는 소외된 이웃들이  감사드린다 라며   코로나 로 인해 더욱 외롭고 힘든 시간을 보내고 있을  ,1
165,연탄은행  지난 동절기  만 장 연탄 나눔 에너지빈곤층 통합 지원 ,0,연탄은행 대표 허기복 목사는  코로나  장기화로  연탄보릿고개 로 불릴 만큼 어려운 상황을 보내고 있지만 후원자와 봉사자들 덕분에 따뜻한 대한민국을 만들 수 있었다 고 전했습니다   허기복 목사   연탄은행   개인  ,1
166, 포토  정선군자율방범연합대  희망나눔 캠페인에 성금 기탁해,1, 월  일  정선군자율방범연합대에서는 정선군을 찾아  코로나  등으로 어려움을 겪고 있는 이웃을 위해 써달라며 최승준 정선군수에게 희망나눔 캠페인 성금  백만  ,1
167,김인호 서울시의회 의장  대통령 집무실 용산 이전 관련 서울시장 공식입장 표 ,0,박수를   코로나 라는 예상치 못한 위기에 맞서 시민 안전을 위해 함께 애쓴 서울시장과 교육감을 비롯한   코로나  장기화로 인해 민생은 여전히 혹독한 겨울을 보내고 있습니다  수개월 째 오미크론 대유행이 지속되면서  ,1
168,벤투 감독부터 손흥민 이재성까지 입 모아  팬분들 모두 감사드린다 정말 행 ,1,신종  코로나 바이러스 감염증 코로나 으로 인해 사회적 거리 두기가 시작된  년  월 이후 국내 모든 스포츠를 통틀어 최다 관중이었다  관중이 꽉 들어차면서 경기 전부터 심혈을 기울여 준비한 카드섹션 응원도  ,1
169,충남도 노동환경 변화  대응 정책 본격 가동,0,제 차 노동정책 기본계획 추진  년 차인 지난해는  노동 존중  기반 강화를 목표로  코로나  위기 상황임에도  노동자이사제 운영  산업안전지킴이 운영  취약 노동자 보호  사회적 민 관 협력 확대 등 상당한 성과를  ,1
170,불안한 기업들  가동률 낮추고 투자 미룬다,0, 코로나  재확산과 우크라이나 사태 장기화 등 대외적 불확실성이 커지는 가운데 국내 주요 대기업들이 올해  기업들은 올해 투자 규모를 늘리기 어려운 원인으로  코로나  확산세 및 원자재 가격 상승 등 국내외  ,1
171,한국콜마   기 주주총회   주주가치 제고 약속 ,1,신임 최현규 한국콜마 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영상황 이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외시장을 확대하고  신성장 동력  ,1
172,건설기술인의날 기념식 개최 전경수 유신 회장 금탑산업훈장,0,김부겸 국무총리는 축사를 통해  코로나  상황에서도 지난해 국내 수주  조원과 해외 수주  억달러를 넘어서는 값진 성과를 달성해 어려운 시기를 도약의 발판으로 만든 건설기술인의 노고에 감사를 전한다 고  ,1
173,김주하  가 전하는  월  일 종합뉴스 예고,0,  먹는 치료제 다음 달 말까지  만 명분 도입 정부가  코로나  먹는 치료제 도입 시기를 앞당겨 다음 달 말까지  만 명분을 도입하겠다고 밝혔습니다  현재 국내에서 처방 중인 먹는 치료제는 화이자의  팍스로비드  ,1
174,충북농기원 년 농업기술 치유농업대학 교육생 모집,0,최근에는 디지털 시대의 전환과  코로나  장기화로 농업 농촌에서 정신적 치유의 도움을 얻으려는 수요 증가로 치유농업이 더욱 주목을 받고 있는 추세이다  이런 시점에 발맞춰 충북농업기술 치유농업 대학을  월  일  ,1
175,한국콜마 정기 주총  신성장 동력 발굴위해 전략적 투자 강화 ,0,신규 선임된 한국콜마 최현규 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영상황이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외시장을 확대하고  신성장 동력  ,1
176,방역 우수국 호주  내달부터 취약계층 대상 백신  차 접종,0,남반구 국가인 호주가 겨울을 앞두고 내달부터 취약 계층을 대상으로 네 번째  코로나  백신 접종을  이 같은 호주 당국의 결정은  거리두기  방역 조치가 점차 해제되는 가운데  겨울에  코로나 와 계절독감  ,1
177,에스티팜    백신  다양한 적응증으로 사업영역 확대 기대,0,에스티팜 대표 김경진 이 식품의약품안전처로부터  코로나  메신저리보핵산 백신 후보물질  의  특히   코로나  백신 접종율이 낮은 남아프리카공화국에서도 임상을 진행  임상  상을 신속하게 마무리해  ,1
178,한국콜마  신임 최현규 대표  적극적 해외 공략과 전략적 투자 통해 주주가치 ,1,또한 신규 선임된 한국콜마 최현규 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영상황 이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외시장을 확대하고  ,1
179,한국콜마  정기 주주총회 마무리 최현규 대표 신규 선임,1,신규 선임된 최 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영상황 이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외시장을 확대하고  신성장 동력 발굴을  ,1
180, 선거법에 따라 언행에 신중을 기해달라 ,0,이날 간담회에서 목사부총회장 예비후보인 김의식 목사 영등포노회 치유하는교회 는  코로나 로 모두가 어려운 시기에 제 회 총회 목사부총회장 예비후보로 등록하게 돼 감사하다 면서  선거관리위원장과 위원들의  ,1
181,장성군  발 빠른 소상공인 지원  주목 ,0,군 관계자는  당초  월에 지급 예정이었으나  코로나  장기화로 어려움을 겪고 있는 소상공인들의 생활 안정을 위해 지급 시기를 앞당겼다 면서  힘든 시기를 보내고 있는 소상공인에게 조금이나마 도움이 되길 바란다  ,1
182,사닥다리종합건설  교회건축 선도 역할,0,도전해야 변화하고 도약한다 며  코로나  이후를 대비해 건축을 준비하는 전국의 많은 교회를 위해 국민일보와 협력해 적극 돕겠다 고 밝혔다  자문위원은 나 대표를 비롯해 한상업 지우종합건설  양민수  ,1
183, 핫플  현장탐방   자연과 함께 떠오르는  금 평구 ,1,입지와 업종별  유동인구에 따라 수익률은 달라질 수 있다 며  현재 신종  코로나 바이러스 감염증 코로나  영향으로 임대시장이 좋지 않아 최소  년은 기다려야 원금이 회복될 것으로 보인다  상황에 따라 원금회복  ,1
