,title,title_label,description,description_label
138, 코로나  유행 정점 지났다   방역 실패론  반박 나선 정부,0,사진 연합뉴스  코로나  유행이 예상보다 큰 규모로  정점이 길게 늘어지면서 이른바  방역 실패론 이  전날  코로나  사망자는  명 발생했는데 최근 일주일을 따지면 하루 평균  명이다  전날 경남에서는  ,0
139,오후  시까지 신규 확진자  만 명 어제보다  만 명 ,0, 일 오전 서울 중구 서울역 광장  코로나  임시 선별검사소를 찾은 시민들이 신속항원 검사를  발생한  코로나  신규 확진자는  만 명으로 집계됐다  이는 전날 같은 시간 집계치인  만 명  ,0
140,조규성   코로나  감염으로 소집 해제 이동준 대체 발탁,0,대한축구협회는  일 최전방 골잡이 조규성 김천 이  코로나 에 확진돼 축구대표팀에서 소집 해제했다고 밝혔다  조규성의 빈 자리는 독일 분데스리가 헤르타 베를린에서 뛰고 있는 이동준이 채운다  이동준은  ,0
141, 공식 발표   벤투호 비상  조규성   코로나  확진 이동준 대체 발탁,0,공격수 조규성 김천상무 이  코로나 에 감염됐다  대한축구협회 는  일 조규성의  코로나  확진으로 이동준 헤르타 베를린 을 대체 발탁했다고 알렸다  이동준은 경기가 열리는 아랍에미리트 로 합류한다  ,0
142, 오피셜  조규성   코로나  확진으로 소집 해제 이동준 대체 발탁,0,조규성 김청상무 이 신종  코로나 바이러스 감염증 코로나  확진으로 소집 해제됐다  대한축구협회는  일  조규성이  코로나  확진으로 소집 해제됐다  이동준 헤르타베를린 이 대체 발탁됐다  이동준은 아랍에미리트  ,0
143,진주시  혁신도시 금산교 간 자전거도로 개통,1,가운데  코로나  거리두기로 방역수칙을 철저히 지키면서 간소하게 치러졌다   혁신도시 금산교 간  추진하겠다 며  장기간  코로나 로 지친 시민들이 자전거 이용을 생활화하여 몸과 마음에 활력이 되기를 바란다 고  ,0
144, 공식발표 조규성  코로나  확진  이동준 대체 발탁   현지 합류 ,0,조규성 김천 상무 이  코로나  확진 판정을 받았다  아랍에미리트  원정에 동행하지 못한다  파울루   코로나  때문이다  대한축구협회는  일  조규성이  코로나  확진으로 소집 해제됐다  이동준 헤르타  ,0
145, 코로나  신규확진  만  천 명 당국   유행 정점 지나 완만하게 감소하 ,0,오미크론 변이 확산 속에  코로나  신규 확진자수가  만명에 근접한 것으로 나타났습니다  방역당국은    리포터   중앙방역대책본부는 오늘  시 기준으로 국내  코로나  신규 확진자가  만  천 명 늘어  ,0
146,옥천군  홀몸 어르신 더 나은 서비스 제공,1,특히  지난해  코로나  확산으로 사업수행에 어려움을 겪었던 지키미들의 애로 사항을 청취하고 개선방안을 마련하여 향후 서비스 진행에 반영할 계획이다  군 관계자는  지난  년간 사업추진을 통해 얻은 가장 큰  ,0
147, 코로나  확진 산모   시간 넘게 병원 찾다 구급차서 출산,0,인천에서 신종  코로나 바이러스 감염증 코로나 에 확진된 산모가 수용 가능 병원을 찾지 못해 구급차에서 출산하는 일이 발생했습니다  오늘 일  인천소방본부는 인천 서구 청라동에 거주하는 산모  씨가 어제 일  ,0
148,오후  시까지 전국서  만 명 확진 어제보다  만 명 적어,0,가까운  코로나  확진자가 나왔다  서울시 등 각 지방자치단체에 따르면 이날  시부터 오후  시까지 전국  개 시도에서  코로나  확진 판정을 받은 사람은  만 천 명으로 집계됐다  전날 같은 시간  ,0
149, 엄마 닮았나 송가인  어린 시절 사진 깜짝 공개,1,지난  일 소속사 포켓돌스튜디오 측은  송가인의  년 첫 투어 콘서트 일정 발표를 오는  일로 연기하게 됐다 라며  현재  코로나    상황으로 인하여 팬들의 안전을 고려  최종 일정을 조율한 후 세부 사안을 발표할  ,0
150,  영화 관람료 또 인상 팬데믹 이후  번째,1, 코로나 로 적자가 누적된 멀티플렉스 극장  가 영화 관람료를  천원에서  천원까지 인상한다고 밝혔습니다  이에 따르면 성인   영화 관람료는  천원 올라 주중  만  천원  주말  만  천원으로 조정되고   를  ,0
151,경기 오후  시  만 명 확진 전날 동시간    명 ,0,경기지역의  일  시부터 오후  시까지 신종  코로나 바이러스 감염증 코로나  신규 확진자가  만 명 발생한 것으로 잠정 집계됐다  이 같은 수치는 전날 일  동시간  만 명보다  명  전주  ,0
152,오미크론 확산에  먹는  코로나  치료제  사용량 월말까지  만명분 추가,0,오미크론 변이 확산으로 인해 국내  코로나  확진자 수가 급증하고 있는 가운데  정부가 오는  월말까지 먹는 경구용   코로나  치료제  만명 분을 추가로 국내에 들여온다  최근  코로나  감염으로 인한 중증환자와  ,0
153,오후  시까지 신규 확진  만 명 전날 대비  만 명 ,0, 일에도 전국 곳곳에서 신종  코로나 바이러스 감염증 코로나  확진자가 속출한 가운데 오후  시까지  만명에 가까운 신규 확진자가 나왔다  서울시 등 각 지방자치단체에 따르면 이날  시부터 오후  ,0
154, 뜨거운 피  박스오피스  위 출발,1, 코로나  여파와 극장가 전통적인 비수기가 겹친 가운데 작가 천명관의 감독 데뷔작  뜨거운 피 가 박스오피스  위로 출발했습니다  영화진흥위원회에 따르면  뜨거운 피 는 개봉 첫날인 그제와 어제 이틀간  만  천명을  ,0
155,인천 연수구청소년수련관  가족캠프 우가우가 우리가족  모집,1,한편 연수구청소년수련관에서는  년부터 가족관계 증진을 위해 가족캠프를 진행해오며 만족도 높은 인천 내 대표 가족캠프로 자리매김했으며  년부터  코로나 로 인해 비대면 캠프를 실시한 바 있다  신청방법은  ,0
156,원희룡 인수위 기획위원장도 확진 코로나  비상,0,이투데이 서지희 기자   원희룡 대통령직인수위원회 기획위원장이  코로나 에 확진돼 자가격리에 들어갔다  원 위원장은  일 자신의 페이스북에  코로나  확진 나왔다  목소리도 잘 안 나오고 컨디션도 좋지 않네요 라며  ,0
157,프로야구 롯데 새 외국인 투수 스파크맨  시범경기 생략 후 정규리그 직행,0,스파크맨은  코로나  양성 판정을 받아 팀의 스프링캠프에 뒤늦게 합류했지만  곧이어 옆구리 부상을 입어 시범 경기에 등판하지 못하고 있습니다  스파크맨은 시범 경기 등판을 거르는 대신  로테이션상  월  일부터  ,0
158,식약처  자가검사키트 판매 개수 제한 해제 가격 제한은  월까지 연장,0,오는  일부터 약국과 편의점에서  코로나  자가검사키트 판매 개수 제한이 해제된다  다만 가격을  원으로 정하고 온라인 판매를 금지한 조치는  월  일까지 연장된다  식품의약품안전처는 현행  코로나  ,0
159, 게임브리핑   패배는 곧 탈락  임근배 감독   최선 다하자고 했다 ,0, 코로나  여파로 인해 가용 인원이 여전히 부족한 삼성생명이다  이날 경기에서도 주전 가드 이주연을 비롯해 이명관과 조수아 등이 결장한다  아무래도 가용 인원이 부족하다보니 경기 운영 하는 데에 있어서도 어려움이  ,0
160, 속보   시 전국  만 명 확진 어제보다  만명 ,0,오미크론 변이 유행이 지속하면서  일 오후  시까지 전국에서  만명에 가까운  코로나  확진자가 나왔다  서울시 등 각 지방자치단체에 따르면 이날  시부터 오후  시까지 전국  개 시도에서  코로나  ,0
161, 오미크론 정점 찍고 내려가는 중  동네 병 의원 역할 커진다,0,이에 따라  코로나 의 일반 의료체계 전환도 빨라져 동네 병 의원 역할이 한층 강화된다  의료계는 그러나   세 이상 확진자도 일반관리군 유행이 감소세에 접어든 만큼  코로나 를 일반 의료체계에서 진료하도록  ,0
162, 세  코로나  백신 이득 더 크다 단백질 백신  더 적절  소아감염 전문가 ,1,이달  일 국내에서 만  세 어린이를 대상으로 한 신종  코로나 바이러스 감염증 코로나  백신 접종 예약이 시작됐다  어린이들은  코로나 에 감염돼도 어른보다 중증화 위험이 낮아 그간 제외됐지만  최근  ,0
163,여수시장 출마  후보 난립속 뜨거운  공약 혈전  시동,1,강 예비후보는  코로나 가 종식되면  해외관광의 대체재로서의 여수관광이 쇠퇴할 우려가 있다 며  그는  차별화된 여수를 만들고  코로나  위기상황에서 빠르게 경제회복을 이어가겠다 며  매년 줄어드는 여수 인구를  ,0
164,천안시   제 기 천안시민대학  교육생 모집,0,천안시민대학 교육생모집 포스터 지역 강사 초청 강연을 제공해 평생교육을 도모하는 천안시민대학은 지난해  코로나 로 온라인으로 진행했으나  올해는 시민의 다양한 평생학습 요구와  코로나 로 지친 시민의 마음을  ,0
165,인천시  서해수호의 날 맞아 호국영령 추모,1,당초  여명의 관련 인사를 초청해 진행키로 했던 기념식이  코로나  확산 방지를 위해 기념비 참배로 대체된 것으로   조택상 균형발전 정무부시장 강원모 시의회 제 부의장 도성훈 교육감 김병재 인천해역방어사령관  ,0
166,병원찾아  시간여 헤맨 확진 임신부 결국 구급차서 출산,0, 코로나 에 확진된 임산부가  시간 넘게 병원을 찾아 헤매다 구급차 안에서 출산했다  인천소방본부는  일 저녁  시 분께 인천 서구에 있는 주택에서  코로나 에 확진된  대 임산부 ㄱ씨에게 진통이 온다는 신고를  ,0
167,  시대 설 곳 없는 영화관   코로나  이후  번째  티켓 값 올렸다,0, 코로나    이후 벌써 세 번째다 일   측은  코로나  팬데믹 이후 위기 극복을 위해 다음 달  일부터 영화 관람료를  천 원에서  천 원 올린다고 밝혔다 성인   영화 관람료를  천 원 올려 주중  만  천 원  주말  만  천  ,0
168,오뚜기  글로벌 영업 마케팅 강화 첫 여성사외이사 선임,1, 사진 오뚜기 오뚜기가 포스트  코로나 에 대비해 제품 개발과 글로벌 영업을 강화할 계획이다  오뚜기는  일 안양공장에서 열린 제 기 정기주주총회에서 황성만 대표이사 사장이  코로나  팬데믹과 포스트  코로나  ,0
169,인천 미추홀구시설관리공단  건강한 가정문화 조성 위한 업무협약 체결,0,협약은  코로나 에 의한 경제적 어려움과 사회적 고립 사태 심화로 학대  유기  방임 등 가정폭력을 예방하고 건강한 가정문화 조성에 기여하고자 체결됐다  두 기관은 이번 협약을 바탕으로 가정폭력 예방을 위한 인식개선  ,0
170, 유행 감소세 전환 변수는 속도 스텔스 오미크론,0, 코로나  유행이 정점을 지나 감소 추세에 들어갔다는 분석을 방역당국이 내놨습니다  감소 속도는 지켜봐야   기자   코로나  유행이 감소세로 전환했다는 평가가 나왔습니다  지난  일  만 명 확진을 정점으로   주  ,0
171,휴온스  송수영 윤상배 신임 대표이사 선임,0,휴온스그룹 관계자는  휴온스와 휴메딕스 모두  코로나  장기화와 경기 침체에도 준비해온 성장 모멘텀들이 제 역할을 해 사상 최대 매출을 기록  실적 방어에 성공했다 며  휴온스와 휴메딕스는 올해도 주목할 만한  ,0
172,천안시  보건소 파견 인력에 격려물품 전달,1,충남 천안시는  일  코로나  대응을 위해 천안시 보건소로 파견된 중앙부처 인력에 지역대표 빵 등을 격려물품으로 전달했다  천안시청 전경 이번  명의 중앙부처 인력은 오미크론 변이 바이러스의 급격한 확산에 따라  ,0
173, 오미크론 확산 고비 넘는 중 먹는 치료제 확대 ,0, 코로나  확진자가 하루 전보다  만명 넘게 줄며  만 천여명 새로 나왔습니다  정부는 오미크론 변이   기자   코로나  신규 확진자가  만 명 나오면서  하루 전보다  만 천명  일주일 전보다  만 천명 감소했습니다  ,0
174,청주시   코로나  감염취약시설에 신속항원 검사키트 지원,0,뉴데일리 김동식 기자   충북 청주시 상당보건소가 지역 내 요양병원 등  코로나  감염취약시설에  코로나  감염차단을 위한 신속항원 자가검사키트를 무상 지원한다고  일 밝혔다  이번 신속항원 자가검사키트 지원  ,0
175, 기업사회활동  지역난방공사   코로나  장기화에 취약계층 지원 및 방역 활동 ,0, 한난 는  코로나  장기화에 따른 위기 극복과 일상으로의 조속한 복귀를 지원하기 위해  국민의 에너지 공기업으로서의 공적 기능 강화에 노력을 기울이고 있다고  일 밝혔다  우선 한난은 지난해  코로나 로 피해를  ,0
176,관악구  추경안  억원 확정 코로나  대응 및 민생안정 지원,0,기사내용 요약본예산 대비   늘어 서울 관악구는  코로나  대응과 침체된 지역경제 회복을 위해 올해 첫  구는 오미크론의 급격한 확산세에 따른  코로나  대응사업비의 선제적 확보와 일자리창출 등 지역경제 활력  ,0
177, 일부터 자가검사키트 구매 제한 해제,0,뉴스클레임  오는  일부터 신종  코로나 바이러스 감염증 코로나  자가검사키트  회 구매 개수 제한이 해제됩니다  제조업체는 대용량 포장 생산에서 소포장 생산도 할 수 있게 됐습니다  식품의약품안전처 이하  ,0
178, 칼럼 신학기  우리 아이 불안을 극복할 방법,1, 코로나 의 급격한 확산로 인해 학교에 주기적으로 가지 못하고  가정에서 온라인 수업을 하던 아이들이 학교 생활 적응에 위기를 맞고 있다  많은 부모들이 분리불안을 유아기 엄마와의 문제로 국한해서 알고 있는 경우가  ,0
179,광주시  제 기 빛고을청년봉사단 발대식 개최,1,이용섭 광주광역시장이  일 오전 서구  기념문화센터에서 열린  제 기 빛고을 청년봉사단 발대식 에 참석해 기념촬영을 하고 있다 광주광역시 제공 이날 발대식은  코로나  상황을 감안해 현장과 비대면 화상회의를  ,0
180,이영실 서울시의회 보건복지위원장  제 회 대한민국시도의회의장협의회 우수 ,0,확보   코로나  피해계층 지원 등의 시급한 보건복지 영역 문제 해결을 위한 개선방안을 제시하는 등 서울시민을 위한 보건복지정책 발전에 기여했다  이 위원장은  그 동안의 의정활동을 인정 받은 점에서 감사하며  ,0
181,제 기 증평군농업인대학 입학식 개최,0,실습교육  현장견학 등으로 다채롭게 과정을 편성했다  이날 입학식에서는  코로나  장기화로 지친 교육생들의 심신을 위로하기 위해 봄에 피는 꽃을 활용한 핸드타이 실습교육을 실시해 교육생들의 큰 호응을 받았다 ,0
182,광주 전남  코로나  신규 확진 나흘째  만명 대,0,광주와 전남에서 나흘째  만명대  코로나  확산이 계속되고 있습니다  오후  시를 기준으로 광주에선   누적 사망자 수는 광주가  명  전남이  명을 기록하고 있습니다   코로나 나흘째 만명 확산,0
183,   월 일부터 관람료 인상  다른 멀티플렉스도 가격 올리나,0,   연합뉴스  코로나  사태로 영업 손실이 커진  가 다음 달  일부터 영화 관람료를  천원 천원  아이맥스의 경우 주말  는  만 천원  주말  는  만 천원이다 코로나 로 영업손실 커진    세 번째  ,0
184,오후  시  만 명 확진 전날 동시간    만여명 종합 ,0,국내 신종  코로나 바이러스 감염증 코로나  신규 확진자가  일  시부터 오후  시까지 전국  개 시 도에서  만 명 발생한 것으로 잠정 집계됐다  이 같은 수치는 전날 일  동시간대  만 명 보다  ,0
185,권영세 추경호 최종학 이어 원희룡도  코로나  확진,1,인수위 원희룡 기획위원장이  코로나 에 확진됐다   일 원 위원장은 자신의 페이스북에  코로나  확진 나왔다 는 글을 올렸다  원 위원장은  목소리도 잘 안나오고 컨디션도 좋지 않다 며  연락들도 못 받고 있는데  회복  ,0
186,경북 청송 진성중학교  우리에겐  클래스가 있어요 ,1, 을 맞아 지난  일  클래스 홍보 및 학교폭력 예방  학교 적응력 향상을 위하여 등교 캠페인을 실시했다 캠페인 행사는  코로나    방역 수칙을 철저히 준수했으며 이규흥 교장선생님과 함께 또래상담자와 모든  ,0
187,강원 남원주농협  귀래지점 자재센터 확장 개장식 등,0,이어 지역 내  코로나  확산을 막고자  여명 전 조합원에게 총  만원 상당의 방역물품을 전달했다   일엔 본점에서 신규조합원  명이 참석한 가운데 농협 사업 활성화를 위한 신규 조합원 교육을 진행했다  ,0
188,서산 마을관리 사회적협동조합 창립 총회 개최,1,서산시에 따르면 이날  코로나 로 한기웅 서산시도시재생지원센터장  김영균 도시과 도시재생팀장  먹거리골 마을관리 사회적 협동조합 문한정 이사장  조도형 이사  임붕순 이사  임석기 이사만 참석했다  총회에서는  ,0
189,원희룡 인수위 기획위원장  코로나  확진,0,대통령직인수위원회 원희룡 기획위원장이  코로나 에 확진돼 자가격리에 들어갔습니다  원 위원장은 오늘  앞서 지난  일에는 권영세 인수위 부위원장이  코로나 에 확진돼 그간 자가격리를 이어왔습니다  이어  ,0
190,옥천로컬푸드직매장  고정 소비층 확보 안정적 매출 올려,0,농업인들은  코로나  등으로 힘든 여건 속에서도 고품질의 농산물을 출하하기 위해 노력하였고  매장 관계자는 품목별 진열기간 운영  생산자 실명제  판매품목 안전성 검사 등 소비자 신뢰를 지키기 위해 매장 운영에  ,0
191,부산국제영화제 아시아영화펀드  지원작 모집 제 의  벌새  찾는다,1, 가  월  일 수 부터  월  일 수 까지 장편독립극영화 후반작업지원펀드를   월  일 월 부터  월  일 금 까지 장편독립다큐멘터리  펀드 지원작을 모집하며  코로나 바이러스감염증 이하   상황에 따라  ,0
192,챔프전 직행 앞둔 대한항공 감독  선수들  경기의 중요성 잘 알고 있어 ,1,특히 신종  코로나 바이러스 감염증 코로나  여파로 리그가 중단된 뒤 쉼 없이 펼쳐지는 일정 속에서도 대한항공은 경기력을 유지하고 있다  틸리카이넨 감독은  경기 수가 많아 훈련을 못한다는 것이 아쉽다 며  힘든  ,0
193,방역당국  오미크론 정점 지나 감소세 전환  확산 예의주시 ,1,이기일 중앙재난안전대책본부 제 통제관은 오늘 일   코로나  정례브리핑에서  확진자 발생은 유행 정점을 지나서 완만하게 감소하는 양상을 보이고 있다 며  유행 감소 속도가 어떨지는 향후 상황을 좀 더  ,0
194,원희룡 기획위원장도 확진 코로나  비상걸린 인수위,0, 코로나  확산 여파로 대통령직인수위원회에도 비상이 걸렸다   일 정치권 등에 따르면 인수위 원희룡 기획위원장이  코로나 에 확진돼 자가격리에 들어갔다  원 위원장은 이날 페이스북에  코로나  확진이 나왔다 며  ,0
195,전남 식품 제조 유통업간 상생협력 추진,1,전라남도가  코로나  장기화와 러시아 우크라이나 사태 등으로 매출이 감소해 어려움을 겪고 있는 식품제조업체 경영난 해소에 나서고 있습니다  전라남도는 도내 식품분야  개 유통전문판매업체 가운데 다른 시 도  ,0
196,정선  코로나  확진자  명 번  추가 발생 일  명으로 늘어,0,정선에서  코로나  확진자  명 번 이 추가로 발생하면서  일 확진자는 총  명으로 늘어났다  고한읍  명  사북읍  명 등 지역주민  명과 외지 거주자  명 등  명이  코로나  양성판정을 받았다 ,0
197,  마지막 희망  임근배 감독   힘든 상황  배혜윤이 더 해줘야 ,0,삼성생명은 여전히  코로나 로 인해 전력이 정상이 아니다  윤예빈의 복귀는 천군만마지만  이주연  조수아  이명관은 지난 경기에 이어 이 경기도 결장한다  임근배 감독은  선발은 윤예빈  신이슬  김단비  강유림  ,0
198,국민의힘 충남도당  서해수호의 날 맞아 천안함 추도식 거행,1,천안함 피격  주기 추도식 거행 모습 이날 추모식은  코로나 의 여파로 이창수 천안병 당협위원장  김동완 당진 당협위원장  충남도당 당직자와 도병수 유원희 천안시장 후보를 비롯한   선거 예비후보자 등  여 명이  ,0
199, 안 걸린게 더 불안해 홍석천   코로나  음성에 밝힌 생각,0,홍석천이  코로나 에 대한 생각을 전했다   일 오후 홍석천은 자신의 인스타그램에  매일 코를 쑤신다   일 자정 기준  일  코로나  신규 확진자는  만  명으로  지난  일에는 일일 최고 수치인  만  ,0
200,    앞둔  페이트   코로나  확진으로 온라인 참가,0,     코로나  가이드 라인 변경 이후 온라인으로 참가하는 선수가 생겼다   일 광동 프릭스는 미드 라이너  페이트  유수혁이  코로나  확진 판정을 받았다는 소식을 전했다   페이트 는     스프링    는  ,0
201,농협장례식장전국협의회 올해 정기총회 개최,1,현재 전국에서  개의 장례식장을 운영하고 있는 농협은 코로나 로 비대면 장례문화 보편화 등 경영환경의  이상용 농협장례식장전국협의회장 경기 영북농협 조합장 은  지금은  코로나 에 따른 조문 문화 변화로  ,0
202, 당선인  시진핑에게   완전한 비핵화 긴밀히 협력하자 종합 ,0,양국은 시 주석의 방한을 추진했으나   코로나  사태 등으로 성사되지 않았다  시 주석이 방한한 것은 박근혜 정부 때인  년이 마지막이다  시 주석은 상대 국가 지도자가 취임하기 전 당선인 신분일 때에는 전화통화를  ,0
203,최종학 추경호 이어 원희룡도 확진 인수위  코로나  비상,1,대통령직인수위원회가  코로나  확산에 비상이 걸렸다  인수위 원희룡 기획위원장이  일  코로나 에 확진돼 자가격리에 들어갔다  권영세 부위원장  추경호 기획조정분과 간사  최종학 인수위원 등에 이어 또 확진이  ,0
204,원희룡 기획위원장도 확진 인수위  코로나  확산 비상,0,대통령직인수위원회가 연이은  코로나  확진자 발생으로 비상이 걸렸다  원희룡 인수위 기획위원장이  일  코로나 에 확진돼 자가격리에 들어갔다  원 위원장은 자신의 사회망서비스  페이스북 계정에  코로나  확진  ,0
205,홍콩 연구팀  스텔스 오미크론 소아환자 사망위험 독감의  배 ,0,신종  코로나 바이러스 감염증 코로나  오미크론 변이의 하위 변이인 일명  스텔스 오미크론 에 감염된 소아 환자가 다른  코로나  변이 또는 독감에 비해 더 심하게 앓을 수 있다는 보도가 나왔다  지난  일  ,0
206, 코로나  먹는 치료제  월 말까지  만 명분 도입 추진,0,정부가 오는  월 말까지  코로나  먹는 치료제 총  만 명분의 도입을 추진한다  이기일 중앙재난안전대책본부 제 통제관은  일 정례브리핑에서  정부는 먹는 치료제 총  만  명분을 확보하고 순차적으로 도입을  ,0
207,  저녁 생생정보 신의한수 곱창전골,1,이날  생생정보통  코너에는  코로나 로 달라진 음주 단속 현장  편을 소개한다   다다익  코너에는  봄꽃 눈꽃 피는 광양 백운산 을 찾아간다   신의 한 수  맛의 결정타  코너에는  봄 향기 가득한 곱창전골의  ,0
208,대전  배 국제오픈태권도대회 조직위원회   정기운영위원회 개최,0, 사진 충남태권도협회 제공  조직위원회가  정기 운영위원회의 후 기념촬영 장면 지난해에는  코로나   에도 불구하고  개국  천여 명이 참가하고 대전  에서 약  분간 중계방송되어 태권도 저변확대에 크게  ,0
209,충남삼성고 중학생 학부모 캠퍼스 투어   월 일부터 매주 진행,0, 코로나 의 확산을 방지하기 위해 회차당 최대 인원은  명으로 제한된다  중학생 캠퍼스투어는 신청 학생이 충남삼성고의 학교생활을 직접 체험해볼 수 있도록 프로그램이 구성된다   학생홍보단과 모둠별 대화시간  ,0
210, 기부천사  신진서  단   산불  합천군에  만원 전달,1, 년  월  코로나  피해 복구 기부금  만 원과 연구생 장학금  만 원을 기부했고  그해  월 소외계층 어린이들을 위해 써 달라며 기부금  만 원을   월 남해군에 향토장학금  만 원과 연구생 장학금  만 원을  ,0
211, 세 소아용 화이자 백신 사전예약 시작 접종은  일부터,0, 코로나  예방접종 대응추진단은 고위험군을 비롯한 소아청소년에서의 중증 사망 예방을 목표로  세  접종 의향 정도를  점 만점으로 물어본 경우 평균  점이었으며   코로나  감염과 백신 안전성 등에 대한  ,0
212,성동구의회  이성수 의장 민운기 의원 지방의정대상 수상,1,시상식은  코로나  상황을 고려해 비대면으로 진행했다  이성수 의장은 제 대 후반기 성동구의회 의장을 맡아  이성수 의장은  코로나 로 인한 구민들의 피해 최소화를 위해 집행부와 수시로 소통하며  다양한 사업을  ,0
213,정부  차접종용 백신  타 접종기관으로 전환배치 폐기 최소화 ,1, 요양시설 기관 집단감염으로 유효기간 내 백신 소진 어려워  정부가 요양병원 요양시설에 공급된  코로나   차 접종용 백신이 유효기간 경과로 폐기되지 않도록 지자체로 이관해 타접종기관으로 전환배치했다고 밝혔다  ,0
214,남자 배구 포스트시즌  월 일부터 챔프전  전 선승제로 축소,0,신종  코로나 바이러스 감염증 코로나  여파로 일정이 미뤄진 탓에 이번 포스트시즌은 전체적으로 축소됐다  준플레이오프와 플레이오프는 단판으로  챔프전은  전 선승제로 열린다  정규리그  위와  위의 승점  ,0
215, 동지들 믿고 끝까지 포기하지 않고 투쟁  승리해서  파리바게뜨 에 민주노 ,1, 코로나  확산세에서 파리바게뜨의 무리한 인력 운용에 대한 비판도 제기됐다  화섬식품노조는  일  시  김 분회장은  현재 기사들의  코로나  확진이 증가하면서 인력이 없다며 아파도 음성이면 무조건 출근하라고  ,0
216,노랑풍선  대한항공과  코로나  이후 첫 터키 전세기 상품 출시,0,여행업체 노랑풍선이  코로나  사태 후 처음으로 대한항공과 터키 직항 단독 전세기 상품을 선보인다고  일  노랑풍선 측은  코로나 로 인해 막힌 하늘길이 다시 열리며 동서양이 아름답게 조화를 이루는 터키  ,0
217,오후  시 서울 신규확진  만 명 전날보다  명 감소,0,기사내용 요약누적 확진자  만 명 서울시는  일 오전  시부터 오후  시까지  시간 동안  코로나  확진자가  만 명 증가해 누적 확진자  만 명을 기록했다고 밝혔다  이날 오후  시 기준  코로나  ,0
218, 방역 성공적  정부 자평에 아직 고비인데 무슨  전문가 경고,1,김부겸 국무총리는  일 중앙재난안전대책본부 중대본  회의에서  년 이상 계속된  코로나 와의 싸움에서  또 한국의  코로나  누적 치명률은  로  미국  이탈리아  영국  독일  프랑스  대비  ,0
219, 억원치  코로나  마스크 대금 안 갚은  마스크 기부천사  구속기소,0,신종  코로나 바이러스감염증 코로나  방역용 마스크를 대량 기부해 일명  마스크 기부천사 로 알려진  대가 납품 받은 마스크 대금을 치르지 않아 구속기소됐다   일 서울중앙지검 형사 부 부장검사 한기식 는  ,0
220,금감원  대형 저축은행에   도입,0,박 부국장은  위기상황별 대응계획을 점검하고 리스크 요인에 대한 대응능력을 높이겠다 며  코로나  금융지원 종료 시 금융회사의 건전성을 점검하고 부실증가에 대비해 채무조정 제도운영의 적정성을 점검할  ,0
221,농촌 장례문화 선도  농협장례식장전국협의회 총회 개최,1,농협   코로나 로 바뀐 장례문화 지원 모색 농협중앙회는  일  코로나 로 바뀐 장례문화 지원 등을 모색하기 위한  년 농협장례식장전국협의회  정기총회를 개최했다  전국  개 농협에서  개의 장례식장을  ,0
222,천안시  천안함  용사  주기 추모비 참배,0,천안함  용사 추모비에 참배하고 있는 박상돈 천안시장 이날 추모행사는  코로나  확산에 따른 감염 예방을 위해 박상돈 천안시장과 보훈단체장  시 간부 공무원 등 최소인원만 참석한 가운데 천안함 추모비 헌화와  ,0
223,문경시  관광 홍보대사 개그우먼 박소영 위촉,0, 고 밝혔다  한편  문경시는  년을 맞아  코로나 로 침체된 관광경기의 완전한 회복을 위해 관광홍보대사 위촉 등 여행 트렌드 리더로 떠오르는  세대를 위한 다양한 맞춤형 관광상품 개발을 추진 중에 있다 ,0
224, 코로나  브리핑  오미크론 확산세 주춤 정부  고비 넘는 것으로 판단 ,1,자세한 상황   코로나  브리핑에서 알아보겠습니다  가천대 길병원 감염내과 엄중식 교수 나와 계십니다  그런데  차 의료기관들이  코로나  진료에 참여하는 기관 수가 많이 늘어나고 경험이 쌓이면서 신속항원검사를  ,0
225,하남시  제 회 추경예산  억원 증액 편성 확정,0,이번 추경은  코로나 로 영업손실을 입은 소상공인을 위한  제 차 하남형 소상공인 특별지원금 억원  김상호 시장은  코로나 로 인한 소상공인 등의 어려움을 해소하고 민생안정을 위해 긴급하게 추경예산을  ,0
226, 이시각헤드라인   월  일 뉴스워치,0,  신규확진  만명 육박 유행 감소세 전환  어제 하루  만 천여명  코로나  신규 확진자가 나왔습니다  위중증 환자는  일째  천명대 기록했습니다  방역당국은 유행이 정점을 지나 감소 추세에 들어갔다는 분석을  ,0
227,성남시 화장시설  하루  건    건 가동 확대,0, 코로나  확산에 따른 사망자 증가 여파  다음달  일까지 경기 성남시는  코로나  확산에 따른 사망자의 급증의 여파로 화장시설 가동을 확대한다고  일 밝혔다  최근 한 달간 중원구 갈현동 화장시설인  ,0
228,충북서 오후  시  명 확진 사흘 연속 감소,0,충북에서  일 새벽  시부터 오후  시까지  코로나  확진자  명이 새롭게 발생했다  지난  일  충청북도 재난안전대책본부는 이날 오후  시 기준으로 도내  개 전 시군에서 모두  명이  코로나  양성  ,0
229,부산진구 공무원들  혈액수급 어려움 해소  사랑의 생명나눔  헌혈  동참,1,부산진구는  코로나  장기화와 최근 오미크론 변이 확산에 따른 혈액수급의 어려움을 해소하기 위해 직원 단체 헌혈행사를 마련했다  이날  간부공무원들을 비롯해 직원  여 명이 자발적으로 헌혈에 참가해 지역공동체를  ,0
